gene	transcript	canonical	obs_lof	exp_lof	oe_lof	oe_lof_lower	oe_lof_upper	obs_mis	exp_mis	oe_mis	oe_mis_lower	oe_mis_upper	obs_syn	exp_syn	oe_syn	oe_syn_lower	oe_syn_upper	lof_z	mis_z	syn_z	pLI	pRec	pNull	gene_issues
HNRNPH1	ENST00000503664	false	0	2.3696e+00	0.0000e+00	0.0000e+00	1.1990e+00	9	2.8338e+01	3.1759e-01	1.9000e-01	5.5400e-01	15	8.9485e+00	1.6762e+00	1.0680e+00	1.9520e+00	1.4346e+00	1.3179e+00	-1.5838e+00	5.5506e-01	3.9711e-01	4.7829e-02	[]
HNRNPH1	ENST00000504348	false	0	7.7878e+00	0.0000e+00	0.0000e+00	3.8400e-01	18	9.5768e+01	1.8795e-01	1.2900e-01	2.7900e-01	33	3.2289e+01	1.0220e+00	7.7400e-01	1.3670e+00	2.6008e+00	2.8829e+00	-9.8008e-02	9.1331e-01	8.6123e-02	5.6530e-04	[]
HNRNPH1	ENST00000505811	false	0	9.9730e+00	0.0000e+00	0.0000e+00	3.0000e-01	28	1.2207e+02	2.2937e-01	1.6900e-01	3.1400e-01	41	3.9217e+01	1.0455e+00	8.1300e-01	1.3560e+00	2.9432e+00	3.0889e+00	-2.2295e-01	9.5994e-01	3.9978e-02	8.1165e-05	[]
HNRNPH1	ENST00000506721	false	1	8.2747e+00	1.2085e-01	4.2000e-02	5.7300e-01	29	9.5559e+01	3.0348e-01	2.2500e-01	4.1400e-01	36	3.3029e+01	1.0899e+00	8.3400e-01	1.4390e+00	2.3569e+00	2.4701e+00	-4.0472e-01	7.0754e-01	2.8931e-01	3.1578e-03	[]
HNRNPH1	ENST00000508103	false	1	8.3566e+00	1.1967e-01	4.2000e-02	5.6800e-01	31	9.6313e+01	3.2187e-01	2.4100e-01	4.3400e-01	36	3.3236e+01	1.0832e+00	8.2900e-01	1.4300e+00	2.3717e+00	2.4143e+00	-3.7536e-01	7.1393e-01	2.8311e-01	2.9573e-03	[]
HNRNPH1	ENST00000510411	false	0	2.6169e+01	0.0000e+00	0.0000e+00	1.1400e-01	70	2.4811e+02	2.8213e-01	2.3200e-01	3.4400e-01	88	8.3740e+01	1.0509e+00	8.8400e-01	1.2550e+00	4.7676e+00	4.1022e+00	-3.6446e-01	9.9990e-01	9.7464e-05	3.3050e-11	[]
HNRNPH1	ENST00000510431	false	0	7.7020e+00	0.0000e+00	0.0000e+00	3.8800e-01	28	9.0117e+01	3.1071e-01	2.2900e-01	4.2600e-01	36	3.0486e+01	1.1809e+00	9.0400e-01	1.5590e+00	2.5865e+00	2.3738e+00	-7.8193e-01	9.1071e-01	8.8680e-02	6.0955e-04	[]
HNRNPH1	ENST00000511300	false	0	1.1058e+01	0.0000e+00	0.0000e+00	2.7000e-01	31	9.4033e+01	3.2967e-01	2.4700e-01	4.4500e-01	32	3.3306e+01	9.6079e-01	7.2400e-01	1.2910e+00	3.0992e+00	2.3581e+00	1.7719e-01	9.7297e-01	2.7002e-02	3.0609e-05	[]
HNRNPH1	ENST00000513225	false	0	7.5573e+00	0.0000e+00	0.0000e+00	3.9600e-01	17	9.3031e+01	1.8273e-01	1.2400e-01	2.7400e-01	33	3.1652e+01	1.0426e+00	7.8900e-01	1.3940e+00	2.5621e+00	2.8597e+00	-1.8766e-01	9.0617e-01	9.3142e-02	6.9193e-04	[]
HNRNPH1	ENST00000515158	false	0	5.6836e+00	0.0000e+00	0.0000e+00	5.2700e-01	14	7.2852e+01	1.9217e-01	1.2600e-01	3.0000e-01	31	2.3404e+01	1.3246e+00	9.9400e-01	1.7650e+00	2.2219e+00	2.5014e+00	-1.2294e+00	8.2552e-01	1.7101e-01	3.4747e-03	[]
HNRNPH1	ENST00000515714	false	0	3.4801e+00	0.0000e+00	0.0000e+00	8.5500e-01	11	4.6509e+01	2.3651e-01	1.4800e-01	3.9100e-01	24	1.5756e+01	1.5232e+00	1.0890e+00	1.9190e+00	1.7386e+00	1.8889e+00	-1.6261e+00	6.6507e-01	3.1409e-01	2.0838e-02	[]
HNRNPH1	ENST00000519033	false	0	1.3054e+01	0.0000e+00	0.0000e+00	2.2900e-01	34	1.0762e+02	3.1593e-01	2.3900e-01	4.2100e-01	38	3.8437e+01	9.8864e-01	7.6200e-01	1.2960e+00	3.3673e+00	2.5744e+00	5.5132e-02	9.8701e-01	1.2984e-02	5.0386e-06	[]
HNRNPH1	ENST00000519056	false	0	7.1292e+00	0.0000e+00	0.0000e+00	4.2000e-01	22	9.0904e+01	2.4201e-01	1.7200e-01	3.4600e-01	31	2.9294e+01	1.0582e+00	7.9400e-01	1.4280e+00	2.4884e+00	2.6218e+00	-2.4674e-01	8.9145e-01	1.0754e-01	1.0054e-03	[]
HNRNPH1	ENST00000521116	false	0	5.6106e+00	0.0000e+00	0.0000e+00	5.3300e-01	14	6.5114e+01	2.1501e-01	1.4100e-01	3.3600e-01	28	2.1521e+01	1.3011e+00	9.6200e-01	1.7590e+00	2.2075e+00	2.2980e+00	-1.0935e+00	8.2143e-01	1.7487e-01	3.6954e-03	[]
HNRNPH1	ENST00000521173	false	1	1.6901e+01	5.9169e-02	2.0000e-02	2.8100e-01	47	1.6057e+02	2.9270e-01	2.3100e-01	3.7300e-01	45	5.3521e+01	8.4079e-01	6.6100e-01	1.0780e+00	3.6047e+00	3.2514e+00	9.1191e-01	9.8402e-01	1.5978e-02	1.6976e-06	[]
HNRNPH1	ENST00000521790	false	0	4.7003e+00	0.0000e+00	0.0000e+00	6.3700e-01	7	5.7150e+01	1.2248e-01	6.9000e-02	2.3000e-01	10	1.9211e+01	5.2052e-01	3.2000e-01	8.8300e-01	2.0205e+00	2.4066e+00	1.6454e+00	7.6363e-01	2.2850e-01	7.8721e-03	[]
HNRNPH1	ENST00000522256	false	0	2.5326e-02	0.0000e+00	0.0000e+00	1.8970e+00	3	1.6607e+01	1.8065e-01	8.1000e-02	4.6700e-01	13	6.0004e+00	2.1665e+00	1.1990e+00	1.9740e+00	1.4832e-01	1.2113e+00	-2.2372e+00	2.8999e-01	4.9856e-01	2.1145e-01	[]
HNRNPH1	ENST00000523136	false	1	3.0222e+00	3.3088e-01	1.1500e-01	1.4580e+00	16	3.1405e+01	5.0947e-01	3.4400e-01	7.7400e-01	12	1.2821e+01	9.3599e-01	5.9900e-01	1.5090e+00	1.0841e+00	9.9725e-01	1.7944e-01	2.2472e-01	6.5523e-01	1.2006e-01	[]
HNRNPH1	ENST00000523137	false	0	8.6878e+00	0.0000e+00	0.0000e+00	3.4400e-01	24	9.6393e+01	2.4898e-01	1.7900e-01	3.5000e-01	33	3.1905e+01	1.0343e+00	7.8300e-01	1.3830e+00	2.7470e+00	2.6749e+00	-1.5182e-01	9.3666e-01	6.3081e-02	2.5537e-04	[]
HNRNPH1	ENST00000523449	false	0	1.0218e+01	0.0000e+00	0.0000e+00	2.9300e-01	23	6.8635e+01	3.3511e-01	2.4000e-01	4.7500e-01	26	2.5491e+01	1.0200e+00	7.4700e-01	1.4150e+00	2.9792e+00	1.9983e+00	-7.8969e-02	9.6333e-01	3.6601e-02	6.5133e-05	[]
HNRNPH1	ENST00000523921	false	0	1.1082e+01	0.0000e+00	0.0000e+00	2.7000e-01	38	1.1554e+02	3.2889e-01	2.5300e-01	4.3100e-01	37	3.7155e+01	9.9583e-01	7.6500e-01	1.3100e+00	3.1024e+00	2.6170e+00	1.9895e-02	9.7320e-01	2.6774e-02	2.9972e-05	[]
HNRNPH2	ENST00000316594	true	0	1.0044e+01	0.0000e+00	0.0000e+00	2.9800e-01	42	1.8030e+02	2.3295e-01	1.8100e-01	3.0100e-01	63	6.7416e+01	9.3450e-01	7.6200e-01	1.1530e+00	2.9537e+00	3.7364e+00	4.2105e-01	9.6096e-01	3.8965e-02	7.6129e-05	[]
HNRNPH3	ENST00000265866	true	2	2.3473e+01	8.5206e-02	3.4000e-02	2.6800e-01	101	2.1063e+02	4.7952e-01	4.0700e-01	5.6600e-01	56	6.7044e+01	8.3527e-01	6.7300e-01	1.0430e+00	4.1305e+00	2.7403e+00	1.0561e+00	9.9282e-01	7.1803e-03	4.8328e-08	[]
HNRNPH3	ENST00000354695	false	2	2.1383e+01	9.3534e-02	3.7000e-02	2.9400e-01	96	2.0055e+02	4.7868e-01	4.0500e-01	5.6700e-01	52	6.4511e+01	8.0607e-01	6.4400e-01	1.0160e+00	3.9065e+00	2.6783e+00	1.2195e+00	9.8444e-01	1.5557e-02	3.2166e-07	[]
HNRNPH3	ENST00000441000	false	2	1.5918e+01	1.2565e-01	5.0000e-02	3.9600e-01	77	1.4570e+02	5.2850e-01	4.3900e-01	6.3900e-01	44	4.5051e+01	9.7668e-01	7.6600e-01	1.2560e+00	3.2511e+00	2.0646e+00	1.2257e-01	8.9123e-01	1.0873e-01	4.2298e-05	[]
HNRNPK	ENST00000351839	false	0	3.1559e+01	0.0000e+00	0.0000e+00	9.4000e-02	91	2.7758e+02	3.2783e-01	2.7600e-01	3.9000e-01	105	9.1475e+01	1.1479e+00	9.7900e-01	1.3500e+00	5.2356e+00	4.0627e+00	-1.1072e+00	9.9999e-01	1.2985e-05	2.4366e-13	[]
HNRNPK	ENST00000360384	false	0	3.1559e+01	0.0000e+00	0.0000e+00	9.4000e-02	91	2.7758e+02	3.2783e-01	2.7600e-01	3.9000e-01	105	9.1475e+01	1.1479e+00	9.7900e-01	1.3500e+00	5.2356e+00	4.0627e+00	-1.1072e+00	9.9999e-01	1.2985e-05	2.4366e-13	[]
HNRNPK	ENST00000376263	true	0	3.1571e+01	0.0000e+00	0.0000e+00	9.4000e-02	91	2.7825e+02	3.2705e-01	2.7500e-01	3.8900e-01	105	9.1939e+01	1.1421e+00	9.7400e-01	1.3430e+00	5.2366e+00	4.0723e+00	-1.0665e+00	9.9999e-01	1.2927e-05	2.4104e-13	[]
HNRNPK	ENST00000376264	false	0	3.1559e+01	0.0000e+00	0.0000e+00	9.4000e-02	91	2.7758e+02	3.2783e-01	2.7600e-01	3.9000e-01	105	9.1475e+01	1.1479e+00	9.7900e-01	1.3500e+00	5.2356e+00	4.0627e+00	-1.1072e+00	9.9999e-01	1.2985e-05	2.4366e-13	[]
HNRNPK	ENST00000376281	false	0	3.1571e+01	0.0000e+00	0.0000e+00	9.4000e-02	91	2.7825e+02	3.2705e-01	2.7500e-01	3.8900e-01	105	9.1939e+01	1.1421e+00	9.7400e-01	1.3430e+00	5.2366e+00	4.0723e+00	-1.0665e+00	9.9999e-01	1.2927e-05	2.4104e-13	[]
HNRNPK	ENST00000457156	false	0	2.6167e+01	0.0000e+00	0.0000e+00	1.1400e-01	85	2.2965e+02	3.7013e-01	3.1000e-01	4.4300e-01	82	7.1221e+01	1.1513e+00	9.6200e-01	1.3830e+00	4.7673e+00	3.4627e+00	-9.9999e-01	9.9990e-01	9.7563e-05	3.3131e-11	[]
HNRNPK	ENST00000481820	false	0	6.4989e+00	0.0000e+00	0.0000e+00	4.6000e-01	14	5.9149e+01	2.3669e-01	1.5500e-01	3.7000e-01	27	2.1777e+01	1.2399e+00	9.1200e-01	1.6970e+00	2.3759e+00	2.1297e+00	-8.7635e-01	8.6602e-01	1.3225e-01	1.7344e-03	[]
HNRNPL	ENST00000221419	true	2	2.4834e+01	8.0535e-02	3.2000e-02	2.5400e-01	129	3.1195e+02	4.1352e-01	3.5700e-01	4.7900e-01	191	1.2597e+02	1.5162e+00	1.3470e+00	1.7090e+00	4.2703e+00	3.7578e+00	-4.5365e+00	9.9567e-01	4.3280e-03	1.4024e-08	["syn_outlier"]
HNRNPL	ENST00000600233	false	0	7.6296e+00	0.0000e+00	0.0000e+00	3.9200e-01	32	1.1297e+02	2.8325e-01	2.1300e-01	3.8000e-01	66	4.3803e+01	1.5068e+00	1.2340e+00	1.8320e+00	2.5743e+00	2.7638e+00	-2.6259e+00	9.0846e-01	9.0889e-02	6.4948e-04	[]
HNRNPL	ENST00000600873	false	0	2.1262e+01	0.0000e+00	0.0000e+00	1.4000e-01	94	2.6013e+02	3.6136e-01	3.0500e-01	4.2900e-01	150	1.0418e+02	1.4398e+00	1.2600e+00	1.6490e+00	4.2974e+00	3.7367e+00	-3.5147e+00	9.9939e-01	6.1060e-04	2.8882e-09	[]
HNRNPL	ENST00000601449	false	0	2.3302e+01	0.0000e+00	0.0000e+00	1.2800e-01	100	2.8212e+02	3.5446e-01	3.0000e-01	4.1900e-01	160	1.1245e+02	1.4229e+00	1.2500e+00	1.6220e+00	4.4989e+00	3.9336e+00	-3.5110e+00	9.9972e-01	2.8471e-04	4.5011e-10	[]
HNRNPL	ENST00000601813	false	2	7.2407e+00	2.7622e-01	1.1200e-01	8.6900e-01	49	1.0748e+02	4.5592e-01	3.6200e-01	5.7800e-01	72	4.1420e+01	1.7383e+00	1.4250e+00	1.9570e+00	1.8151e+00	2.0462e+00	-3.7201e+00	2.3473e-01	7.3507e-01	3.0195e-02	[]
HNRNPLL	ENST00000358367	false	2	1.5756e+01	1.2694e-01	5.1000e-02	4.0000e-01	93	1.5127e+02	6.1479e-01	5.1900e-01	7.3000e-01	55	5.6294e+01	9.7701e-01	7.8600e-01	1.2230e+00	3.2297e+00	1.7188e+00	1.3508e-01	8.8520e-01	1.1475e-01	4.8699e-05	[]
HNRNPLL	ENST00000378915	false	5	2.7703e+01	1.8049e-01	9.3000e-02	3.7900e-01	162	2.7102e+02	5.9774e-01	5.2500e-01	6.8100e-01	118	1.0020e+02	1.1777e+00	1.0130e+00	1.3720e+00	4.0200e+00	2.4024e+00	-1.3923e+00	8.2694e-01	1.7306e-01	1.2105e-06	[]
HNRNPLL	ENST00000409328	false	5	2.6719e+01	1.8713e-01	9.7000e-02	3.9300e-01	160	2.7070e+02	5.9107e-01	5.1900e-01	6.7400e-01	118	1.0006e+02	1.1793e+00	1.0150e+00	1.3740e+00	3.9159e+00	2.4408e+00	-1.4043e+00	7.6784e-01	2.3216e-01	2.7539e-06	[]
HNRNPLL	ENST00000409636	true	5	2.9328e+01	1.7049e-01	8.8000e-02	3.5800e-01	172	2.8864e+02	5.9590e-01	5.2500e-01	6.7600e-01	122	1.0457e+02	1.1667e+00	1.0060e+00	1.3560e+00	4.1866e+00	2.4906e+00	-1.3344e+00	8.9768e-01	1.0232e-01	2.9910e-07	[]
HNRNPLL	ENST00000410076	false	1	1.2812e+01	7.8050e-02	2.7000e-02	3.7000e-01	96	1.4960e+02	6.4172e-01	5.4300e-01	7.6000e-01	54	5.5128e+01	9.7955e-01	7.8600e-01	1.2290e+00	3.0756e+00	1.5897e+00	1.1890e-01	9.3024e-01	6.9691e-02	6.6521e-05	[]
HNRNPLL	ENST00000425682	false	1	7.5241e+00	1.3291e-01	4.6000e-02	6.3000e-01	44	8.2232e+01	5.3507e-01	4.1900e-01	6.8800e-01	33	3.0740e+01	1.0735e+00	8.1300e-01	1.4350e+00	2.2167e+00	1.5295e+00	-3.1918e-01	6.4505e-01	3.4924e-01	5.7044e-03	[]
HNRNPLL	ENST00000441689	false	4	6.9716e+00	5.7375e-01	2.8100e-01	1.3050e+00	45	6.9443e+01	6.4802e-01	5.0900e-01	8.3100e-01	38	2.5041e+01	1.5175e+00	1.1650e+00	1.8940e+00	1.0489e+00	1.0641e+00	-2.0275e+00	8.6601e-03	8.1164e-01	1.7970e-01	[]
HNRNPLL	ENST00000449105	false	5	2.8857e+01	1.7327e-01	9.0000e-02	3.6400e-01	172	2.8909e+02	5.9498e-01	5.2500e-01	6.7500e-01	124	1.0573e+02	1.1728e+00	1.0130e+00	1.3610e+00	4.1390e+00	2.4983e+00	-1.3912e+00	8.8036e-01	1.1964e-01	4.5017e-07	[]
HNRNPLL	ENST00000608859	false	6	2.9738e+01	2.0176e-01	1.0900e-01	3.9800e-01	174	2.9000e+02	6.0000e-01	5.2900e-01	6.8000e-01	124	1.0573e+02	1.1728e+00	1.0130e+00	1.3610e+00	4.0569e+00	2.4711e+00	-1.3912e+00	6.6287e-01	3.3713e-01	1.7074e-06	[]
HNRNPM	ENST00000325495	true	0	3.2195e+01	0.0000e+00	0.0000e+00	9.3000e-02	292	4.6432e+02	6.2887e-01	5.7100e-01	6.9300e-01	173	1.5551e+02	1.1125e+00	9.8200e-01	1.2620e+00	5.2881e+00	2.9012e+00	-1.0981e+00	9.9999e-01	1.0237e-05	1.3652e-13	[]
HNRNPM	ENST00000348943	false	1	3.2786e+01	3.0501e-02	1.0000e-02	1.4500e-01	274	4.4043e+02	6.2212e-01	5.6300e-01	6.8800e-01	167	1.4744e+02	1.1327e+00	9.9800e-01	1.2880e+00	5.1736e+00	2.8770e+00	-1.2614e+00	9.9996e-01	4.2695e-05	8.9548e-13	[]
HNRNPM	ENST00000594907	false	0	2.1833e+01	0.0000e+00	0.0000e+00	1.3700e-01	119	1.9865e+02	5.9904e-01	5.1500e-01	6.9800e-01	67	6.7185e+01	9.9725e-01	8.1800e-01	1.2220e+00	4.3547e+00	2.0502e+00	1.7668e-02	9.9951e-01	4.9314e-04	1.7161e-09	[]
HNRNPM	ENST00000596295	false	0	4.4140e+00	0.0000e+00	0.0000e+00	6.7800e-01	102	1.5168e+02	6.7248e-01	5.7200e-01	7.9300e-01	55	5.1001e+01	1.0784e+00	8.6700e-01	1.3500e+00	1.9580e+00	1.4633e+00	-4.3846e-01	7.4271e-01	2.4735e-01	9.9379e-03	[]
HNRNPM	ENST00000596984	false	1	1.2682e+01	7.8853e-02	2.7000e-02	3.7400e-01	63	1.0789e+02	5.8392e-01	4.7600e-01	7.2000e-01	36	3.5400e+01	1.0169e+00	7.7800e-01	1.3430e+00	3.0572e+00	1.5679e+00	-7.8894e-02	9.2700e-01	7.2924e-02	7.4663e-05	[]
HNRNPM	ENST00000597270	false	0	1.3897e+01	0.0000e+00	0.0000e+00	2.1500e-01	193	2.6794e+02	7.2032e-01	6.4000e-01	8.1200e-01	103	8.5611e+01	1.2031e+00	1.0250e+00	1.4170e+00	3.4743e+00	1.6608e+00	-1.4714e+00	9.9049e-01	9.5062e-03	2.3460e-06	[]
HNRNPM	ENST00000598367	false	2	8.8191e+00	2.2678e-01	9.2000e-02	7.1400e-01	35	5.8637e+01	5.9689e-01	4.5500e-01	7.9100e-01	25	1.5205e+01	1.6443e+00	1.1710e+00	1.9470e+00	2.1400e+00	1.1198e+00	-1.9668e+00	3.6155e-01	6.2741e-01	1.1042e-02	[]
HNRNPM	ENST00000598999	false	0	1.8838e+00	0.0000e+00	0.0000e+00	1.3970e+00	50	8.6011e+01	5.8132e-01	4.6200e-01	7.3600e-01	32	2.8160e+01	1.1364e+00	8.5700e-01	1.5260e+00	1.2791e+00	1.4086e+00	-5.6654e-01	5.0198e-01	4.3069e-01	6.7335e-02	[]
HNRNPM	ENST00000600092	false	1	2.4524e+01	4.0776e-02	1.3000e-02	1.9300e-01	102	1.8404e+02	5.5421e-01	4.7100e-01	6.5300e-01	67	5.9718e+01	1.1219e+00	9.2000e-01	1.3750e+00	4.4271e+00	2.1940e+00	-7.3783e-01	9.9906e-01	9.3727e-04	1.6605e-09	[]
HNRNPM	ENST00000601645	false	0	1.8597e+01	0.0000e+00	0.0000e+00	1.6100e-01	82	1.4246e+02	5.7558e-01	4.8100e-01	6.9200e-01	51	4.6991e+01	1.0853e+00	8.6600e-01	1.3710e+00	4.0190e+00	1.8378e+00	-4.5794e-01	9.9835e-01	1.6525e-03	3.2694e-08	[]
HNRNPR	ENST00000302271	false	1	3.0691e+01	3.2583e-02	1.1000e-02	1.5500e-01	173	3.6025e+02	4.8023e-01	4.2300e-01	5.4500e-01	111	1.2258e+02	9.0555e-01	7.7500e-01	1.0600e+00	4.9948e+00	3.5790e+00	8.1869e-01	9.9991e-01	9.3459e-05	6.0376e-12	[]
HNRNPR	ENST00000374612	false	1	3.0691e+01	3.2583e-02	1.1000e-02	1.5500e-01	173	3.6025e+02	4.8023e-01	4.2300e-01	5.4500e-01	111	1.2258e+02	9.0555e-01	7.7500e-01	1.0600e+00	4.9948e+00	3.5790e+00	8.1869e-01	9.9991e-01	9.3459e-05	6.0376e-12	[]
HNRNPR	ENST00000374616	true	1	2.9707e+01	3.3662e-02	1.1000e-02	1.6000e-01	173	3.6166e+02	4.7835e-01	4.2200e-01	5.4300e-01	111	1.2307e+02	9.0195e-01	7.7200e-01	1.0560e+00	4.9087e+00	3.5989e+00	8.5166e-01	9.9986e-01	1.3502e-04	1.4793e-11	[]
HNRNPR	ENST00000426846	false	0	2.3010e+01	0.0000e+00	0.0000e+00	1.3000e-01	141	2.7534e+02	5.1210e-01	4.4600e-01	5.8900e-01	82	9.2323e+01	8.8819e-01	7.4200e-01	1.0670e+00	4.4705e+00	2.9370e+00	8.4113e-01	9.9968e-01	3.1766e-04	5.8772e-10	[]
HNRNPR	ENST00000427764	false	1	2.8498e+01	3.5090e-02	1.1000e-02	1.6600e-01	166	3.3827e+02	4.9073e-01	4.3200e-01	5.5800e-01	102	1.1418e+02	8.9334e-01	7.6000e-01	1.0530e+00	4.8007e+00	3.3980e+00	8.9229e-01	9.9979e-01	2.1216e-04	4.4485e-11	[]
HNRNPR	ENST00000478691	false	1	2.4871e+01	4.0207e-02	1.3000e-02	1.9100e-01	153	3.1216e+02	4.9013e-01	4.2900e-01	5.6000e-01	100	1.0534e+02	9.4932e-01	8.0600e-01	1.1210e+00	4.4610e+00	3.2681e+00	4.0727e-01	9.9918e-01	8.2332e-04	1.2108e-09	[]
HNRNPR	ENST00000606561	false	1	2.3662e+01	4.2261e-02	1.4000e-02	2.0000e-01	146	2.8880e+02	5.0554e-01	4.4100e-01	5.8000e-01	91	9.6441e+01	9.4358e-01	7.9500e-01	1.1230e+00	4.3419e+00	3.0484e+00	4.3382e-01	9.9871e-01	1.2933e-03	3.6396e-09	[]
HNRNPU	ENST00000283179	true	1	4.0153e+01	2.4905e-02	8.0000e-03	1.1800e-01	247	4.5760e+02	5.3978e-01	4.8600e-01	6.0000e-01	209	1.6728e+02	1.2494e+00	1.1150e+00	1.4010e+00	5.7585e+00	3.5715e+00	-2.5253e+00	1.0000e+00	2.7149e-06	1.0896e-15	[]
HNRNPU	ENST00000440865	false	2	1.1042e+01	1.8113e-01	7.3000e-02	5.7000e-01	81	1.2774e+02	6.3412e-01	5.2900e-01	7.6300e-01	61	4.2790e+01	1.4256e+00	1.1590e+00	1.7580e+00	2.5360e+00	1.5001e+00	-2.1795e+00	5.6827e-01	4.2944e-01	2.2909e-03	[]
HNRNPU	ENST00000444376	false	1	3.9994e+01	2.5004e-02	8.0000e-03	1.1900e-01	240	4.4518e+02	5.3911e-01	4.8400e-01	6.0000e-01	202	1.6304e+02	1.2390e+00	1.1040e+00	1.3920e+00	5.7465e+00	3.5278e+00	-2.3889e+00	1.0000e+00	2.8809e-06	1.2590e-15	[]
HNRNPUL1	ENST00000263367	false	3	4.6235e+01	6.4886e-02	2.9000e-02	1.6800e-01	284	4.8534e+02	5.8516e-01	5.3000e-01	6.4600e-01	172	1.7898e+02	9.6100e-01	8.4800e-01	1.0910e+00	5.9259e+00	3.3155e+00	4.0849e-01	9.9999e-01	7.5549e-06	5.3966e-16	[]
HNRNPUL1	ENST00000352456	false	3	4.5290e+01	6.6240e-02	2.9000e-02	1.7100e-01	282	4.8680e+02	5.7930e-01	5.2500e-01	6.3900e-01	171	1.7997e+02	9.5016e-01	8.3800e-01	1.0790e+00	5.8565e+00	3.3674e+00	5.2346e-01	9.9999e-01	1.0758e-05	1.2764e-15	[]
HNRNPUL1	ENST00000378215	false	3	4.2581e+01	7.0454e-02	3.1000e-02	1.8200e-01	273	4.6307e+02	5.8954e-01	5.3300e-01	6.5200e-01	157	1.7030e+02	9.2189e-01	8.0900e-01	1.0520e+00	5.6530e+00	3.2043e+00	7.9812e-01	9.9997e-01	2.9631e-05	1.5061e-14	[]
HNRNPUL1	ENST00000392006	true	4	4.8085e+01	8.3187e-02	4.0000e-02	1.9000e-01	309	5.1867e+02	5.9575e-01	5.4200e-01	6.5500e-01	181	1.9815e+02	9.1347e-01	8.0800e-01	1.0330e+00	5.9250e+00	3.3399e+00	9.5367e-01	9.9998e-01	1.9680e-05	1.1246e-15	[]
HNRNPUL1	ENST00000593587	false	3	4.5206e+01	6.6362e-02	2.9000e-02	1.7200e-01	279	4.7492e+02	5.8747e-01	5.3200e-01	6.4900e-01	168	1.7728e+02	9.4763e-01	8.3500e-01	1.0770e+00	5.8504e+00	3.2615e+00	5.4596e-01	9.9999e-01	1.1100e-05	1.3776e-15	[]
HNRNPUL1	ENST00000595018	false	3	4.5206e+01	6.6362e-02	2.9000e-02	1.7200e-01	279	4.7492e+02	5.8747e-01	5.3200e-01	6.4900e-01	168	1.7728e+02	9.4763e-01	8.3500e-01	1.0770e+00	5.8504e+00	3.2615e+00	5.4596e-01	9.9999e-01	1.1100e-05	1.3776e-15	[]
HNRNPUL1	ENST00000595336	false	0	4.3862e+00	0.0000e+00	0.0000e+00	6.8200e-01	42	4.9007e+01	8.5701e-01	6.6900e-01	1.1080e+00	20	1.7828e+01	1.1218e+00	7.8800e-01	1.6210e+00	1.9519e+00	3.6314e-01	-4.0277e-01	7.4061e-01	2.4923e-01	1.0164e-02	[]
HNRNPUL1	ENST00000597725	false	0	9.9719e+00	0.0000e+00	0.0000e+00	3.0000e-01	62	1.0779e+02	5.7519e-01	4.6800e-01	7.1100e-01	43	3.8819e+01	1.1077e+00	8.6700e-01	1.4280e+00	2.9430e+00	1.6000e+00	-5.2543e-01	9.5992e-01	3.9994e-02	8.1246e-05	[]
HNRNPUL1	ENST00000599614	false	3	3.7453e+01	8.0100e-02	3.5000e-02	2.0700e-01	227	4.1532e+02	5.4657e-01	4.9000e-01	6.1000e-01	142	1.5002e+02	9.4656e-01	8.2500e-01	1.0880e+00	5.2467e+00	3.3523e+00	5.1245e-01	9.9980e-01	2.0164e-04	1.6091e-12	[]
HNRNPUL1	ENST00000599719	false	0	2.1820e+01	0.0000e+00	0.0000e+00	1.3700e-01	129	2.3191e+02	5.5624e-01	4.8100e-01	6.4400e-01	81	8.2887e+01	9.7723e-01	8.1600e-01	1.1760e+00	4.3535e+00	2.4516e+00	1.6228e-01	9.9950e-01	4.9548e-04	1.7360e-09	[]
HNRNPUL1	ENST00000601309	false	0	7.6530e+00	0.0000e+00	0.0000e+00	3.9100e-01	52	7.0541e+01	7.3716e-01	5.8900e-01	9.2900e-01	26	2.5026e+01	1.0389e+00	7.6100e-01	1.4410e+00	2.5782e+00	8.0084e-01	-1.5249e-01	9.0919e-01	9.0171e-02	6.3633e-04	[]
HNRNPUL1	ENST00000601336	false	0	9.8154e+00	0.0000e+00	0.0000e+00	3.0500e-01	65	9.6924e+01	6.7063e-01	5.4800e-01	8.2400e-01	35	3.4342e+01	1.0192e+00	7.7700e-01	1.3510e+00	2.9198e+00	1.1764e+00	-8.7872e-02	9.5760e-01	4.2302e-02	9.3465e-05	[]
HNRNPUL1	ENST00000602130	false	4	4.6042e+01	8.6877e-02	4.2000e-02	1.9900e-01	288	4.9640e+02	5.8018e-01	5.2600e-01	6.4000e-01	169	1.8382e+02	9.1937e-01	8.1000e-01	1.0440e+00	5.7744e+00	3.3933e+00	8.5588e-01	9.9996e-01	4.2247e-05	7.2305e-15	[]
HNRNPUL2	ENST00000301785	true	5	4.4687e+01	1.1189e-01	5.7000e-02	2.3500e-01	348	4.0341e+02	8.6264e-01	7.8900e-01	9.4300e-01	199	1.5170e+02	1.3118e+00	1.1680e+00	1.4750e+00	5.5330e+00	1.0009e+00	-3.0066e+00	9.9964e-01	3.6474e-04	2.7917e-13	[]
